customer_id,geography,gender,age,tenure,credit_score,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,risk_tier
ACC-104393,Germany,Male,39,10,594,182266.55,1,0,0,58609.22,1,Medium Risk
ACC-104394,Germany,Female,53,1,754,143037.07,4,1,1,76647.78,1,High Risk
ACC-104395,Germany,Male,33,2,611,62142.6,2,1,0,152909.85,1,Low Risk
ACC-104396,France,Female,28,8,589,153814.82,1,1,0,79782.8,1,Medium Risk
ACC-104397,Germany,Female,39,3,496,110769.79,1,1,0,124302.71,0,Medium Risk
ACC-104398,Spain,Female,54,7,596,85298.83,2,1,1,87618.19,0,Low Risk
ACC-104399,Germany,Female,34,0,500,174383.21,2,0,1,113427.07,0,Low Risk
ACC-104400,Germany,Male,36,8,716,77376.98,2,1,1,132907.32,1,Low Risk
ACC-104401,Germany,Male,40,3,646,114852.37,1,1,1,119343.48,1,Medium Risk
ACC-104402,GERMANY ,Male,38,6,649,192842.85,2,1,1,94529.75,0,Low Risk
ACC-104403,France,Female,49,5,828,73013.28,2,1,1,69270.46,0,Low Risk
ACC-104404,Spain,Male,36,7,710,90227.31,2,1,1,142875.72,0,Low Risk
ACC-104405,France,Female,39,9,660,78643.19,1,0,0,188000.0,0,Low Risk
ACC-104406,Spain,Female,33,4,688,0.0,1,1,0,32296.88,0,Low Risk
ACC-104407,Spain,Male,42,0,762,145112.37,1,1,1,47188.01,0,Medium Risk
ACC-104408,Germany,Female,26,10,699,74490.56,1,0,1,28866.58,0,Low Risk
ACC-104409,Germany,Female,37,1,634,162043.48,3,1,1,152264.44,1,High Risk
ACC-104410,Germany,Female,32,8,609,39321.75,1,1,1,145324.65,0,Low Risk
ACC-104411,France,Male,55,5,620,0.0,1,1,0,29223.96,0,Medium Risk
ACC-104412,France,Male,50,2,788,57640.53,1,1,1,175189.71,0,Low Risk
ACC-104413,Germany,Male,43,2,489,148723.62,2,1,1,54672.7,1,Low Risk
ACC-104414,Germany,Male,18,5,602,47984.62,2,1,0,162656.7,0,Low Risk
ACC-104415,FRANCE ,Male,38,6,429,149911.74,2,1,0,154098.95,0,Low Risk
ACC-104416,France,Male,46,5,742,0.0,1,1,1,104138.86,0,Low Risk
ACC-104417,France,Female,66,8,778,169870.93,3,1,1,90405.13,1,High Risk
ACC-104418,France,Female,-29,2,687,0.0,2,0,1,145731.33,0,Low Risk
ACC-104419,Germany,Male,35,8,548,53973.19,1,0,0,152991.65,0,Medium Risk
ACC-104420,France,Male,34,10,735,72997.53,2,0,0,75748.62,0,Low Risk
ACC-104421,Germany,Male,44,8,651,112389.41,2,1,1,91266.76,1,Low Risk
ACC-104422,SPAIN ,Male,30,0,626,101896.32,1,1,1,165190.87,0,Low Risk
ACC-104423,France,Female,19,3,709,0.0,1,1,1,,1,Low Risk
ACC-104424,Spain,Female,46,10,686,0.0,2,1,0,61980.35,1,Low Risk
ACC-104425,Germany,Male,56,8,458,60066.78,1,1,0,38608.83,1,High Risk
ACC-104426,France,Male,41,3,805,130166.68,2,1,1,36016.86,1,Low Risk
ACC-104427,France,Male,36,0,636,89293.68,1,1,1,22155.21,0,Low Risk
ACC-104428,France,Male,32,8,591,165087.49,2,1,0,126228.07,0,Low Risk
ACC-104429,France,Female,37,8,734,187737.67,2,1,0,128329.79,0,Low Risk
ACC-104430,Spain,Male,22,8,579,0.0,2,1,1,175086.52,0,Low Risk
ACC-104431,Spain,Female,43,8,508,0.0,1,1,1,138824.5,1,Low Risk
ACC-104432,Spain,Male,48,7,538,0.0,1,1,0,61762.84,0,Medium Risk
ACC-104433,France,Male,43,5,545,79723.73,1,1,0,153499.15,0,Medium Risk
ACC-104434,France,Male,52,9,763,171051.55,1,0,1,92535.3,0,Medium Risk
ACC-104435,France,Male,30,4,576,130267.39,1,0,0,65051.93,0,Medium Risk
ACC-104436,Germany,Male,38,4,724,121801.76,2,0,0,81608.21,1,Medium Risk
ACC-104437,Spain,Male,39,3,723,0.0,2,1,1,101513.33,0,Low Risk
ACC-104438,France,Male,29,9,616,94491.99,2,0,1,146350.72,0,Low Risk
ACC-104439,France,Male,25,7,745,0.0,2,1,1,99693.21,0,Low Risk
ACC-104440,Germany,Male,37,8,758,74634.4,1,1,0,189144.83,1,Medium Risk
ACC-104441,France,Female,47,3,596,149962.61,1,1,0,157932.95,0,Medium Risk
ACC-104442,Spain,Female,38,9,733,27707.27,1,1,1,190647.33,0,Low Risk
ACC-104443,Germany,Female,25,10,678,154607.77,2,1,1,118044.44,0,Low Risk
ACC-104444,France,Female,26,7,550,0.0,2,1,0,93166.98,0,Low Risk
ACC-104445,Germany,Male,42,0,806,107679.68,2,1,1,135160.54,0,Medium Risk
ACC-104446,Germany,Female,37,7,725,38900.35,1,0,0,133787.99,0,Medium Risk
ACC-104447,Spain,Male,42,6,666,0.0,2,1,0,36772.73,0,Low Risk
ACC-104448,France,Male,55,9,616,56062.42,2,0,1,102369.06,0,Low Risk
ACC-104449,France,Male,30,2,549,0.0,2,1,0,164755.64,0,Low Risk
ACC-104450,Spain,Female,50,6,687,79534.8,2,1,0,181985.93,0,Low Risk
ACC-104451,Germany,Male,26,1,583,190784.62,2,1,0,89347.56,0,Medium Risk
ACC-104452,France,Male,38,5,826,77851.71,1,0,1,103749.47,0,Low Risk
ACC-104453,Spain,Male,31,2,844,141743.9,2,0,1,108205.9,1,Low Risk
ACC-104454,Spain,Male,37,2,495,91265.83,1,1,1,139183.66,1,Low Risk
ACC-104455,France,Female,36,5,532,35493.5,2,1,1,165417.51,0,Low Risk
ACC-104456,Spain,Female,47,1,494,169653.62,2,1,1,50022.81,0,Low Risk
ACC-104457,France,Female,20,4,605,0.0,1,1,0,76065.12,0,Low Risk
ACC-104458,Germany,Female,50,7,557,91033.28,1,1,1,23482.26,0,Medium Risk
ACC-104459,France,Female,43,8,673,156642.29,3,1,0,123987.41,1,High Risk
ACC-104460,France,Female,55,8,696,52447.47,1,1,1,137594.89,0,Low Risk
ACC-104461,Germany,Female,41,9,662,74330.97,3,1,0,175670.82,1,High Risk
ACC-104462,Spain,Male,44,6,631,99427.07,1,1,0,60679.76,0,Medium Risk
ACC-104463,Germany,Male,43,9,575,50723.81,1,1,0,44359.3,1,Medium Risk
ACC-104464,FRANCE ,Female,59,7,689,0.0,2,1,0,129339.09,1,Low Risk
ACC-104465,Spain,Male,29,1,613,30836.25,1,1,1,180840.25,0,Low Risk
ACC-104466,Spain,Female,49,1,642,181915.1,1,0,0,144253.34,0,Medium Risk
ACC-104467,Germany,Male,59,5,616,81754.46,2,0,1,88045.07,0,Low Risk
ACC-104468,Spain,Female,37,2,542,0.0,2,1,1,51020.33,0,Low Risk
ACC-104469,France,Female,31,6,632,141199.78,1,1,0,75081.23,0,Medium Risk
ACC-104470,Spain,Male,43,2,504,35406.9,1,0,1,98988.04,0,Low Risk
ACC-104471,Germany,Male,42,9,709,137843.17,1,1,0,127442.12,1,High Risk
ACC-104472,Spain,Female,26,7,549,125059.93,2,1,1,72629.27,0,Low Risk
ACC-104473,Germany,Male,55,9,753,189915.56,1,1,1,190447.85,0,Medium Risk
ACC-104474,France,Male,29,10,426,123302.73,2,1,0,147537.4,0,Low Risk
ACC-104475,France,Male,30,6,694,176128.86,2,1,1,76971.22,0,Low Risk
ACC-104476,France,Male,48,6,677,29274.5,2,1,0,152034.38,0,Low Risk
ACC-104477,Germany,Female,51,6,723,91183.33,1,1,0,42560.62,1,High Risk
ACC-104478,GERMANY ,Male,43,2,647,129601.78,2,0,0,62714.17,0,Medium Risk
ACC-104479,Germany,Female,48,1,544,65183.8,1,1,0,65958.63,0,High Risk
ACC-104480,Spain,Female,35,9,691,0.0,1,0,1,111168.64,0,Low Risk
ACC-104481,Germany,Female,42,9,559,126583.84,1,1,1,92675.07,0,Medium Risk
ACC-104482,Spain,Female,43,2,491,74621.01,2,0,1,170448.32,0,Low Risk
ACC-104483,FRANCE ,Male,41,0,829,93906.9,1,1,0,82926.37,1,Medium Risk
ACC-104484,France,Female,51,9,656,64932.88,2,1,0,70182.9,0,Low Risk
ACC-104485,Spain,Male,28,2,697,70276.96,2,0,1,138890.58,0,Low Risk
ACC-104486,France,Female,28,9,737,157657.24,2,0,1,78384.58,0,Low Risk
ACC-104487,Spain,Male,35,0,682,179707.12,2,1,0,161367.11,1,Low Risk
ACC-104488,Spain,Female,52,4,617,0.0,1,1,1,176516.71,0,Low Risk
ACC-104489,Germany,Male,50,5,657,88310.79,1,1,1,45891.34,1,Medium Risk
ACC-104490,Spain,Male,34,5,761,0.0,1,1,0,56671.79,0,Low Risk
ACC-104491,France,Male,38,8,474,42955.05,1,1,0,42078.43,0,Low Risk
ACC-104492,France,Female,24,0,663,69676.87,1,1,1,176139.08,0,Low Risk
ACC-104493,France,Female,18,1,714,28302.49,2,1,0,96580.63,0,Low Risk
ACC-104494,Germany,Male,58,1,673,168740.16,1,1,0,178394.32,1,High Risk
ACC-104495,Spain,Female,41,7,577,170959.62,1,0,1,55935.6,0,Low Risk
ACC-104496,Germany,Male,32,10,686,78760.38,1,1,0,,1,Medium Risk
ACC-104497,Germany,Female,28,6,538,47988.72,1,1,1,70309.97,1,Low Risk
ACC-104498,France,Female,34,5,549,123932.29,1,1,0,177725.26,1,Medium Risk
ACC-104499,Spain,Female,40,2,693,127297.31,1,1,0,,0,Medium Risk
ACC-104500,France,Female,29,0,661,135910.3,2,1,0,57169.1,1,Low Risk
ACC-104501,Spain,Male,45,8,748,0.0,1,1,1,189470.58,0,Low Risk
ACC-104502,Germany,Male,40,3,677,118800.66,2,1,0,40300.08,1,Medium Risk
ACC-104503,Spain,Male,32,3,747,0.0,2,1,0,46191.76,1,Low Risk
ACC-104504,Germany,Male,-44,1,780,25383.73,2,0,1,151702.62,1,Low Risk
ACC-104505,France,Female,31,0,633,47670.29,1,1,1,143329.26,0,Low Risk
ACC-104506,FRANCE ,Male,33,7,677,41638.52,1,0,1,55778.95,0,Low Risk
ACC-104507,France,Male,26,9,556,178806.55,1,1,1,26648.8,1,Low Risk
ACC-104508,France,Male,38,7,695,157151.96,1,0,1,182960.69,0,Low Risk
ACC-104509,Spain,Female,35,8,532,107991.82,1,1,0,119091.1,0,Medium Risk
ACC-104510,France,Female,39,1,709,126095.66,2,1,1,138667.39,0,Low Risk
ACC-104511,France,Male,28,10,539,156983.95,1,1,0,157399.32,1,Medium Risk
ACC-104512,Germany,Female,54,1,675,176007.6,1,1,1,107047.74,1,High Risk
ACC-104513,Germany,Male,40,3,755,147922.33,3,1,0,174907.37,1,High Risk
ACC-104514,France,Female,47,4,475,0.0,1,1,0,184612.89,0,Medium Risk
ACC-104515,Germany,Female,25,5,712,72269.69,1,1,0,97948.7,0,Medium Risk
ACC-104516,France,Male,44,2,846,133457.14,3,1,1,88298.96,1,High Risk
ACC-104517,France,Male,27,3,544,0.0,1,1,1,142338.57,0,Low Risk
ACC-104518,France,Male,31,0,530,0.0,1,1,1,49834.74,0,Low Risk
ACC-104519,Germany,Male,45,3,472,139600.2,2,1,0,96538.23,0,Medium Risk
ACC-104520,France,Female,53,4,569,154272.99,1,1,1,33980.02,0,Medium Risk
ACC-104521,Germany,Male,35,10,655,116306.36,1,0,0,125984.95,0,Medium Risk
ACC-104522,France,Male,40,5,524,191354.8,1,1,0,94695.56,0,Medium Risk
ACC-104523,Germany,Female,53,7,516,97964.99,2,0,0,65308.38,0,Medium Risk
ACC-104524,Spain,Male,30,6,548,0.0,2,1,1,73661.44,0,Low Risk
ACC-104525,Germany,Male,44,1,625,138487.24,1,1,1,106406.28,0,Medium Risk
ACC-104526,France,Male,46,1,698,0.0,1,0,1,139862.4,1,Low Risk
ACC-104527,France,Male,50,1,582,0.0,1,1,1,34231.05,1,Low Risk
ACC-104528,France,Male,33,2,850,49478.28,2,0,0,135736.22,1,Low Risk
ACC-104529,France,Male,46,7,675,56845.61,1,0,1,169832.02,0,Low Risk
ACC-104530,France,Male,31,3,739,70247.44,1,1,1,41797.18,0,Low Risk
ACC-104531,Spain,Male,20,8,670,0.0,1,1,1,48205.39,0,Low Risk
ACC-104532,SPAIN ,Female,36,10,727,136850.05,1,1,1,131417.92,0,Low Risk
ACC-104533,France,Female,29,2,548,169533.29,2,0,0,147988.97,0,Low Risk
ACC-104534,France,Male,34,8,752,0.0,2,1,0,29715.0,0,Low Risk
ACC-104535,France,Male,42,6,772,0.0,1,1,1,32856.58,0,Low Risk
ACC-104536,Spain,Male,-43,1,780,172822.11,1,1,0,98347.17,1,Medium Risk
ACC-104537,Germany,Male,59,5,686,107266.36,1,1,1,129016.13,1,Medium Risk
ACC-104538,France,Male,40,7,666,145526.56,2,1,1,43172.88,0,Low Risk
ACC-104539,Germany,Male,50,1,677,37060.7,1,0,0,61895.81,0,High Risk
ACC-104540,France,Female,37,7,478,36560.25,1,1,1,138466.63,0,Low Risk
ACC-104541,France,Female,22,2,555,69926.19,1,0,1,184568.12,0,Low Risk
ACC-104542,Spain,Male,40,3,792,0.0,1,1,0,23791.19,0,Low Risk
ACC-104543,France,Male,28,2,608,56130.6,1,1,1,91937.32,1,Low Risk
ACC-104544,France,Female,32,6,429,167662.17,1,1,1,93659.44,1,Low Risk
ACC-104545,France,Male,47,10,578,105619.92,1,0,0,116927.77,1,Medium Risk
ACC-104546,France,Female,40,4,754,111261.62,1,1,0,137291.33,1,Medium Risk
ACC-104547,France,Male,28,6,702,57419.82,1,0,0,31651.58,0,Low Risk
ACC-104548,Germany,Female,51,5,697,94103.37,1,1,1,150220.66,1,Medium Risk
ACC-104549,Germany,Female,31,2,632,185913.98,2,1,0,141954.53,0,Medium Risk
ACC-104550,Germany,Male,58,6,365,166295.97,2,0,0,32173.61,1,Medium Risk
ACC-104551,France,Female,54,8,492,130474.69,1,0,0,121208.71,0,Medium Risk
ACC-104552,FRANCE ,Female,31,6,809,0.0,2,1,1,84801.33,0,Low Risk
ACC-104553,France,Female,29,5,620,82326.1,2,0,0,37547.94,1,Low Risk
ACC-104554,France,Female,23,0,760,115169.77,1,1,1,,0,Low Risk
ACC-104555,France,Male,33,5,728,74619.38,1,1,1,,0,Low Risk
ACC-104556,Spain,Female,43,5,772,119198.43,2,1,1,157618.9,1,Low Risk
ACC-104557,France,Female,28,10,850,30321.93,1,0,1,143776.33,0,Low Risk
ACC-104558,France,Male,59,9,671,0.0,1,1,0,190613.54,1,Medium Risk
ACC-104559,France,Male,55,8,568,95567.63,2,1,0,157538.57,1,Low Risk
ACC-104560,France,Female,27,0,580,125519.74,3,0,0,103587.1,1,High Risk
ACC-104561,Germany,Male,38,7,566,86051.66,1,0,0,139494.8,1,Medium Risk
ACC-104562,Spain,Female,40,6,546,64339.51,2,0,1,,0,Low Risk
ACC-104563,France,Male,33,1,649,81136.54,3,1,1,128588.08,1,High Risk
ACC-104564,GERMANY ,Male,24,0,696,157339.93,1,1,1,103490.32,0,Medium Risk
ACC-104565,FRANCE ,Male,42,3,647,0.0,2,1,1,78873.45,0,Low Risk
ACC-104566,Spain,Male,31,9,521,54664.37,1,1,0,156475.34,0,Low Risk
ACC-104567,France,Male,29,2,451,0.0,1,1,1,60963.89,0,Low Risk
ACC-104568,Germany,Female,66,0,571,52166.38,2,0,0,49654.17,1,Medium Risk
ACC-104569,Germany,Male,42,4,717,173803.69,3,1,1,107606.51,1,High Risk
ACC-104570,France,Female,46,2,623,96029.0,1,1,0,175811.98,1,Medium Risk
ACC-104571,FRANCE ,Male,59,8,813,0.0,1,1,1,139339.16,1,Low Risk
ACC-104572,Spain,Male,48,4,727,63386.79,2,1,1,151048.85,0,Low Risk
ACC-104573,Spain,Female,38,3,549,119363.75,2,1,1,27535.66,0,Low Risk
ACC-104574,Spain,Female,22,9,474,157595.24,1,1,1,114439.0,1,Low Risk
ACC-104575,France,Male,26,1,599,133434.99,2,1,0,56485.75,0,Low Risk
ACC-104576,Germany,Male,57,5,648,26212.74,2,1,0,181884.43,1,Medium Risk
ACC-104577,Germany,Male,46,5,570,114097.04,1,0,1,132700.59,0,Medium Risk
ACC-104578,France,Male,27,4,597,0.0,1,0,0,68078.71,1,Low Risk
ACC-104579,Germany,Female,21,2,809,150875.11,2,0,1,,0,Low Risk
ACC-104580,France,Female,36,0,626,58609.41,1,1,0,122517.84,0,Medium Risk
ACC-104581,France,Male,21,9,673,0.0,1,0,0,62675.37,0,Low Risk
ACC-104582,France,Female,27,8,606,61418.69,2,1,1,179953.01,0,Low Risk
ACC-104583,Germany,Male,43,5,841,25688.34,2,1,1,151501.68,0,Low Risk
ACC-104584,FRANCE ,Male,35,10,645,0.0,2,1,1,30099.88,0,Low Risk
ACC-104585,Spain,Male,40,8,756,187554.18,1,1,1,71414.62,0,Low Risk
ACC-104586,Spain,Female,33,2,502,52651.07,2,1,1,185548.48,0,Low Risk
ACC-104587,France,Male,42,9,563,33462.55,2,1,1,133463.01,0,Low Risk
ACC-104588,Spain,Male,44,5,637,0.0,1,1,0,148725.17,0,Medium Risk
ACC-104589,France,Female,39,6,667,102454.36,1,1,1,97589.17,0,Low Risk
ACC-104590,France,Female,-51,9,659,100151.51,2,1,0,98064.31,0,Medium Risk
ACC-104591,Spain,Female,37,2,680,49928.04,1,1,1,36423.99,0,Low Risk
ACC-104592,France,Female,47,2,722,0.0,3,1,0,106094.16,0,High Risk
ACC-104593,France,Male,-42,9,611,108747.79,1,0,1,186482.69,0,Low Risk
ACC-104594,Spain,Female,35,2,719,153550.09,1,1,1,174514.91,0,Low Risk
ACC-104595,France,Male,21,10,645,26075.23,1,1,1,44848.98,0,Low Risk
ACC-104596,France,Male,44,0,598,164075.84,1,0,1,175637.09,1,Medium Risk
ACC-104597,Germany,Male,45,10,653,190474.07,2,1,1,58244.31,1,Low Risk
ACC-104598,Germany,Male,34,10,695,134625.76,4,1,1,134066.5,0,High Risk
ACC-104599,Spain,Male,40,1,577,0.0,1,1,0,33964.93,0,Medium Risk
ACC-104600,Germany,Male,54,0,700,103758.23,1,1,0,41440.19,0,High Risk
ACC-104601,Germany,Male,54,7,765,106949.17,1,1,1,84468.61,1,Medium Risk
ACC-104602,Spain,Male,33,1,715,0.0,1,1,1,171594.19,0,Low Risk
ACC-104603,France,Male,42,0,771,0.0,2,1,1,142256.79,1,Low Risk
ACC-104604,Germany,Female,44,2,739,184110.97,2,1,1,77929.85,1,Low Risk
ACC-104605,France,Male,-31,0,600,0.0,2,1,0,168989.1,0,Low Risk
ACC-104606,Spain,Female,38,7,742,0.0,1,0,0,135307.88,0,Low Risk
ACC-104607,Spain,Female,25,8,654,36520.14,2,1,0,25327.02,0,Low Risk
ACC-104608,France,Male,36,9,579,0.0,1,1,1,63817.28,0,Low Risk
ACC-104609,France,Female,51,7,517,0.0,1,1,0,156065.91,1,Medium Risk
ACC-104610,Germany,Male,41,6,508,48314.17,1,1,1,193301.78,0,Medium Risk
ACC-104611,Spain,Male,41,4,709,0.0,1,1,0,151963.96,0,Medium Risk
ACC-104612,Spain,Female,48,10,536,155429.61,2,1,0,163031.72,0,Low Risk
ACC-104613,Germany,Female,40,10,624,182644.7,1,1,1,130863.68,0,Medium Risk
ACC-104614,Spain,Female,31,2,469,60624.41,2,0,0,149370.71,1,Low Risk
ACC-104615,Germany,Female,58,6,613,171250.17,2,1,1,185505.43,1,Medium Risk
ACC-104616,Germany,Male,49,6,550,53712.4,1,1,1,85682.12,0,Medium Risk
ACC-104617,Germany,Male,40,1,659,160557.17,1,0,0,40812.2,0,High Risk
ACC-104618,France,Male,18,1,639,53311.14,1,1,0,117303.28,1,Medium Risk
ACC-104619,Germany,Female,44,6,584,49022.43,1,1,0,142430.38,0,Medium Risk
ACC-104620,Germany,Female,21,5,823,75547.12,4,1,0,,0,High Risk
ACC-104621,Spain,Male,48,0,703,182648.38,2,0,1,98917.0,1,Low Risk
ACC-104622,France,Female,38,8,555,103239.29,1,1,1,32560.98,0,Low Risk
ACC-104623,France,Male,51,6,559,148807.37,1,1,0,25159.41,1,Medium Risk
ACC-104624,France,Male,33,2,705,162012.7,2,1,0,69382.92,0,Low Risk
ACC-104625,Spain,Male,25,5,757,0.0,1,1,1,38190.11,1,Low Risk
ACC-104626,France,Male,36,0,661,179866.12,2,1,1,96010.97,0,Low Risk
ACC-104627,France,Male,46,1,575,153815.99,2,0,1,24428.32,0,Low Risk
ACC-104628,Germany,Female,45,9,549,90642.93,1,1,0,111121.16,1,Medium Risk
ACC-104629,France,Male,25,4,511,170794.93,2,1,1,168182.26,0,Low Risk
ACC-104630,Spain,Female,41,3,600,0.0,2,1,1,147790.23,0,Low Risk
ACC-104631,Spain,Male,54,7,763,79239.84,2,1,1,126804.56,0,Low Risk
ACC-104632,France,Male,42,9,649,0.0,1,1,0,145787.37,1,Medium Risk
ACC-104633,France,Male,33,4,712,147615.01,1,1,1,169985.4,0,Low Risk
ACC-104634,Germany,Male,32,2,662,69298.43,1,1,1,109798.73,1,Low Risk
ACC-104635,France,Male,50,2,694,98290.91,1,1,0,79570.23,0,Medium Risk
ACC-104636,GERMANY ,Male,50,9,627,29968.69,1,0,1,97123.28,0,Medium Risk
ACC-104637,France,Male,42,9,827,0.0,1,1,1,107447.07,1,Low Risk
ACC-104638,Germany,Female,35,4,625,128549.54,2,1,1,61895.66,1,Low Risk
ACC-104639,France,Male,57,10,510,0.0,2,1,1,185618.71,0,Low Risk
ACC-104640,France,Male,41,7,582,97903.35,2,0,1,74384.03,0,Low Risk
ACC-104641,France,Male,22,9,674,52714.1,1,1,0,37752.03,0,Low Risk
ACC-104642,France,Male,30,9,689,0.0,2,0,1,149065.38,0,Low Risk
ACC-104643,France,Male,56,5,683,27720.77,1,0,1,29577.73,0,Low Risk
ACC-104644,Spain,Female,24,10,700,95291.9,1,1,1,192863.17,0,Low Risk
ACC-104645,France,Male,36,6,642,101958.97,1,1,1,80519.33,0,Low Risk
ACC-104646,Germany,Female,21,7,619,154646.19,1,0,1,32959.82,0,Medium Risk
ACC-104647,Spain,Male,38,4,603,133783.07,1,1,0,127004.25,0,Medium Risk
ACC-104648,Spain,Female,48,0,808,0.0,2,0,0,133897.29,0,Low Risk
ACC-104649,Spain,Female,52,2,697,42460.08,1,1,1,89127.37,0,Low Risk
ACC-104650,France,Male,21,1,557,0.0,1,1,0,156266.41,1,Medium Risk
ACC-104651,Germany,Male,37,4,573,45372.09,1,1,1,22518.23,0,Low Risk
ACC-104652,Germany,Male,49,6,802,129772.17,1,0,0,91152.88,0,High Risk
ACC-104653,France,Male,54,7,644,73198.91,2,1,1,43865.44,0,Low Risk
ACC-104654,Germany,Male,43,1,697,176518.01,1,1,1,34600.48,1,Medium Risk
ACC-104655,Germany,Female,38,8,678,78483.04,1,1,1,80632.57,0,Low Risk
ACC-104656,Germany,Male,20,3,838,89513.73,1,0,0,83513.34,1,Medium Risk
ACC-104657,Germany,Male,18,8,663,49059.25,2,1,1,117240.7,0,Low Risk
ACC-104658,France,Female,41,5,651,161913.96,2,1,0,139088.14,0,Low Risk
ACC-104659,France,Female,30,6,574,87308.24,1,1,0,174447.47,0,Low Risk
ACC-104660,France,Female,18,2,539,131340.88,1,0,0,159867.65,0,Medium Risk
ACC-104661,France,Female,47,2,669,69471.97,2,1,1,77023.3,1,Low Risk
ACC-104662,Germany,Male,32,2,786,28473.29,1,1,0,173368.65,0,Medium Risk
ACC-104663,France,Male,24,10,723,175340.77,1,1,1,144555.42,0,Low Risk
ACC-104664,SPAIN ,Female,36,10,656,56064.22,2,1,1,157944.93,0,Low Risk
ACC-104665,Spain,Female,39,1,504,143415.68,1,1,1,169653.85,1,Low Risk
ACC-104666,Germany,Female,48,1,598,189026.1,2,1,0,192355.14,1,Medium Risk
ACC-104667,France,Female,42,5,780,102742.29,3,0,1,91510.32,0,High Risk
ACC-104668,France,Male,39,3,686,0.0,2,0,0,81640.07,1,Low Risk
ACC-104669,SPAIN ,Male,48,5,665,68243.14,2,1,1,97537.04,0,Low Risk
ACC-104670,France,Male,50,2,573,47181.83,1,1,1,131929.6,0,Low Risk
ACC-104671,France,Female,43,2,627,88435.15,1,1,0,112450.06,0,Medium Risk
ACC-104672,Spain,Female,30,8,608,0.0,1,0,0,123861.61,0,Low Risk
ACC-104673,Spain,Male,29,3,660,164275.67,2,1,0,77746.12,0,Low Risk
ACC-104674,Germany,Male,48,4,787,118788.04,2,0,0,164180.37,0,Medium Risk
ACC-104675,Germany,Female,48,9,610,62199.0,1,0,0,34136.15,1,Medium Risk
ACC-104676,France,Male,30,4,746,148159.61,3,1,1,133375.42,1,High Risk
ACC-104677,Germany,Female,27,5,733,119428.3,1,1,1,135692.54,0,Medium Risk
ACC-104678,France,Male,35,6,796,0.0,1,0,0,173485.67,1,Low Risk
ACC-104679,Spain,Female,30,4,689,136176.57,1,1,0,129660.71,0,Medium Risk
ACC-104680,Germany,Female,44,1,600,156235.66,2,1,1,138754.03,0,Medium Risk
ACC-104681,Germany,Male,48,4,666,89338.51,2,1,0,117894.78,0,Medium Risk
ACC-104682,Germany,Female,28,0,472,173454.59,2,1,0,162901.51,0,Medium Risk
ACC-104683,France,Female,31,0,816,165138.29,1,1,0,45984.53,1,Medium Risk
ACC-104684,France,Female,50,5,564,67697.9,2,1,1,44093.24,0,Low Risk
ACC-104685,France,Female,28,2,671,74817.82,1,1,0,86805.08,0,Low Risk
ACC-104686,France,Male,33,10,655,61626.56,1,1,0,106611.98,0,Low Risk
ACC-104687,France,Male,28,2,587,181106.11,1,1,0,173485.26,0,Medium Risk
ACC-104688,France,Female,35,8,515,0.0,2,1,0,124433.93,0,Low Risk
ACC-104689,France,Female,53,9,601,132443.03,1,1,1,126894.32,1,Medium Risk
ACC-104690,Germany,Male,42,10,674,37998.84,2,1,0,182466.17,1,Medium Risk
ACC-104691,France,Female,62,3,730,119421.57,2,0,1,99498.62,0,Low Risk
ACC-104692,Germany,Female,33,2,640,31178.48,2,1,0,36758.22,0,Low Risk
ACC-104693,France,Male,47,3,638,44502.36,2,1,1,98335.11,0,Low Risk
ACC-104694,France,Female,30,1,612,68571.16,2,1,1,151846.8,0,Low Risk
ACC-104695,Germany,Female,48,4,608,151037.21,1,1,1,95814.4,0,Medium Risk
ACC-104696,France,Female,32,9,739,0.0,2,1,0,127137.49,0,Low Risk
ACC-104697,France,Female,40,8,692,169645.3,2,1,1,97451.86,0,Low Risk
ACC-104698,Germany,Male,39,5,644,121902.38,1,1,0,76017.85,0,Medium Risk
ACC-104699,France,Male,46,2,443,34871.31,1,1,0,45803.3,0,Medium Risk
ACC-104700,France,Female,38,10,350,0.0,2,1,0,126429.27,0,Low Risk
ACC-104701,Spain,Female,18,4,615,44174.98,2,1,0,29557.71,0,Low Risk
ACC-104702,Spain,Female,55,3,769,0.0,2,1,1,76178.1,0,Low Risk
ACC-104703,Spain,Male,31,10,703,120518.04,1,1,1,170795.75,0,Low Risk
ACC-104704,Germany,Male,35,7,718,29788.26,2,1,1,103069.09,0,Low Risk
ACC-104705,France,Male,44,9,653,65057.2,1,0,1,90733.95,0,Low Risk
ACC-104706,Germany,Female,33,8,589,48160.51,1,1,1,38078.16,1,Low Risk
ACC-104707,Spain,Female,36,7,693,0.0,2,1,0,153489.41,0,Low Risk
ACC-104708,Spain,Female,39,8,703,0.0,2,1,0,33146.66,0,Low Risk
ACC-104709,Germany,Female,36,4,550,82709.47,1,1,0,112002.96,1,Medium Risk
ACC-104710,Germany,Female,26,4,593,27047.98,2,0,1,147647.47,0,Low Risk
ACC-104711,France,Female,37,3,582,97973.0,2,1,1,130434.5,0,Low Risk
ACC-104712,Germany,Female,30,9,703,174857.22,1,1,0,43390.24,1,Medium Risk
ACC-104713,France,Female,24,9,727,100169.53,1,1,1,34841.81,0,Low Risk
ACC-104714,Spain,Male,30,8,736,172562.91,1,1,1,25084.36,0,Low Risk
