order_id,order_date,customer_id,customer_name,segment,region,category,sub_category,product_name,unit_price,quantity,discount,sales,profit,shipping_mode
ORD-20249927,2024-04-14,CUST-0249,Customer_249,Corporate,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,53.05,1,0.05,50.4,8.56,Standard Class
ORD-20249928,2025-04-18,CUST-0532,Customer_532,Corporate,East,technology  ,Networking,Technology - Networking,846.75,1,0.0,846.75,244.44,Second Class
ORD-20249929,2025-05-18,CUST-0728,Customer_728,Corporate,West,Technology,Smartphones,Technology - Smartphones,570.17,3,0.2,1368.41,192.01,Same Day
ORD-20249930,2025-10-28,CUST-0598,Customer_598,Home Office,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,60.66,1,0.15,51.56,4.65,Standard Class
ORD-20249931,2025-06-29,CUST-0576,Customer_576,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,55.78,1,0.15,47.41,5.66,Same Day
ORD-20249932,2025-12-05,CUST-0199,Customer_199,Consumer,Central,Office Supplies,Desk Organization,Office Supplies - Desk Organization,23.78,2,0.0,47.56,10.71,Second Class
ORD-20249933,2024-02-07,CUST-0388,Customer_388,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,133.44,3,0.1,360.29,52.8,First Class
ORD-20249934,2025-08-03,CUST-0102,Customer_102,Corporate,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,26.16,1,0.05,24.85,5.17,Standard Class
ORD-20249935,2025-02-07,CUST-0448,Customer_448,Corporate,West,Technology,Laptops & PCs,Technology - Laptops & PCs,1197.84,1,0.0,1197.84,337.77,Standard Class
ORD-20249936,2025-11-18,CUST-0551,Customer_551,Consumer,East,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,80.7,3,0.15,205.79,22.97,First Class
ORD-20249937,2025-08-20,CUST-0295,Customer_295,Corporate,East,Technology,Printers,Technology - Printers,617.06,1,0.0,617.06,186.59,Standard Class
ORD-20249938,2024-09-16,CUST-0540,Customer_540,Home Office,North,Furniture,Standing Desks,Furniture - Standing Desks,230.17,2,0.0,460.34,31.3,Second Class
ORD-20249939,2025-07-14,CUST-0620,Customer_620,Home Office,North,Technology,Smartphones,Technology - Smartphones,1158.17,1,0.3,810.72,43.32,Second Class
ORD-20249940,2024-07-23,CUST-0812,Customer_812,Home Office,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,105.76,1,0.0,105.76,21.21,First Class
ORD-20249941,2024-03-21,CUST-0583,Customer_583,Home Office,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,90.1,5,0.05,427.97,82.88,Standard Class
ORD-20249942,2024-08-25,CUST-0310,Customer_310,Consumer,South,Technology,Peripherals,Technology - Peripherals,243.48,2,0.05,462.61,103.07,Second Class
ORD-20249943,2024-03-05,CUST-0818,Customer_818,Corporate,South,Technology,Networking,Technology - Networking,422.84,4,0.0,1691.36,432.13,Standard Class
ORD-20249944,2024-03-14,CUST-0830,Customer_830,Corporate,West,Technology,Printers,Technology - Printers,149.08,2,0.0,298.16,90.58,Second Class
ORD-20249945,2025-05-02,CUST-0735,Customer_735,Consumer,South,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,393.46,3,0.05,1121.36,23.07,Standard Class
ORD-20249946,2024-01-13,CUST-0533,Customer_533,Corporate,West,Technology,Laptops & PCs,Technology - Laptops & PCs,890.12,1,0.0,890.12,249.18,First Class
ORD-20249947,2025-07-07,CUST-0552,Customer_552,Consumer,East,Technology,Printers,Technology - Printers,297.76,1,0.0,297.76,81.74,Standard Class
ORD-20249948,2024-10-25,CUST-0597,Customer_597,Consumer,Central,Office Supplies,Desk Organization,Office Supplies - Desk Organization,52.61,4,0.1,189.4,27.23,Standard Class
ORD-20249949,2024-04-08,CUST-0252,Customer_252,Home Office,Central,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,790.88,2,0.1,1423.58,2.01,Standard Class
ORD-20249950,2024-02-27,CUST-0290,Customer_290,Home Office,Central,Furniture,Filing Cabinets,Furniture - Filing Cabinets,371.31,2,0.0,742.62,73.08,Standard Class
ORD-20249951,2025-11-24,CUST-0240,Customer_240,Consumer,West,Furniture,Bookcases,Furniture - Bookcases,355.28,1,0.0,355.28,24.42,Standard Class
ORD-20249952,2025-12-04,CUST-0604,Customer_604,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,121.73,3,0.0,365.19,71.43,Second Class
ORD-20249953,2024-05-23,CUST-0742,Customer_742,Home Office,North,Technology,Laptops & PCs,Technology - Laptops & PCs,636.24,1,0.05,604.43,146.8,First Class
ORD-20249954,2024-11-19,CUST-0661,Customer_661,Consumer,North,technology  ,Laptops & PCs,Technology - Laptops & PCs,911.71,2,0.0,1823.42,494.73,Standard Class
ORD-20249955,2024-04-26,CUST-0035,Customer_35,Corporate,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,76.83,3,0.05,218.97,34.04,First Class
ORD-20249956,2025-06-19,CUST-0299,Customer_299,Consumer,South,Technology,Peripherals,Technology - Peripherals,1236.62,1,0.15,1051.13,176.06,Standard Class
ORD-20249957,2024-12-24,CUST-0501,Customer_501,Corporate,North,Technology,Peripherals,Technology - Peripherals,379.09,1,0.0,379.09,109.02,Standard Class
ORD-20249958,2024-10-23,CUST-0795,Customer_795,Consumer,South,Furniture,Standing Desks,Furniture - Standing Desks,553.16,1,0.3,387.21,-50.83,First Class
ORD-20249959,2024-09-11,CUST-0489,Customer_489,Consumer,East,Technology,Networking,Technology - Networking,739.48,3,0.05,2107.52,482.25,Same Day
ORD-20249960,2024-08-11,CUST-0272,Customer_272,Consumer,North,Technology,Laptops & PCs,Technology - Laptops & PCs,1242.69,4,0.1,4473.68,984.82,Standard Class
ORD-20249961,2025-09-11,CUST-0090,Customer_90,Consumer,North,Technology,Peripherals,Technology - Peripherals,366.46,3,0.0,1099.38,326.61,Standard Class
ORD-20249962,2024-08-10,CUST-0088,Customer_88,Consumer,West,Technology,Networking,Technology - Networking,323.8,1,0.05,307.61,70.61,Standard Class
ORD-20249963,2024-05-17,CUST-0735,Customer_735,Consumer,South,Technology,Laptops & PCs,Technology - Laptops & PCs,393.84,3,0.05,1122.44,244.65,Second Class
ORD-20249964,2025-02-10,CUST-0799,Customer_799,Corporate,West,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,177.03,1,0.1,159.33,18.92,Standard Class
ORD-20249965,2024-12-14,CUST-0741,Customer_741,Consumer,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,544.68,1,0.05,517.45,13.67,Standard Class
ORD-20249966,2024-05-22,CUST-0453,Customer_453,Corporate,Central,Technology,Printers,Technology - Printers,972.61,1,0.0,972.61,266.4,Standard Class
ORD-20249967,2024-06-01,CUST-0174,Customer_174,Consumer,East,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,37.24,2,0.0,74.48,16.22,Standard Class
ORD-20249968,2024-07-25,CUST-0548,Customer_548,Consumer,South,Technology,Networking,Technology - Networking,948.15,1,0.05,900.74,203.18,First Class
ORD-20249969,2025-10-03,CUST-0133,Customer_133,Consumer,Central,Technology,Networking,Technology - Networking,85.79,1,0.0,85.79,22.17,Standard Class
ORD-20249970,2025-05-11,CUST-0452,Customer_452,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,149.12,8,0.05,1133.31,197.65,Standard Class
ORD-20249971,2025-11-11,CUST-0602,Customer_602,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,62.16,1,0.1,55.94,7.45,Second Class
ORD-20249972,2025-08-06,CUST-0076,Customer_76,Home Office,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,140.46,1,0.0,140.46,32.44,Standard Class
ORD-20249973,2024-10-19,CUST-0315,Customer_315,Corporate,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,151.88,1,0.0,151.88,37.78,Second Class
ORD-20249974,2024-02-22,CUST-0601,Customer_601,Consumer,South,Technology,Smartphones,Technology - Smartphones,207.6,8,0.0,1660.8,440.95,Standard Class
ORD-20249975,2024-01-07,CUST-0048,Customer_48,Home Office,South,Technology,Printers,Technology - Printers,1243.35,1,0.3,870.34,47.91,Standard Class
ORD-20249976,2024-02-11,CUST-0802,Customer_802,Corporate,Central,Technology,Laptops & PCs,Technology - Laptops & PCs,616.46,2,0.0,1232.92,364.23,First Class
ORD-20249977,2025-11-09,CUST-0356,Customer_356,Corporate,Central,Technology,Smartphones,Technology - Smartphones,739.63,1,0.1,665.67,141.9,Standard Class
ORD-20249978,2025-08-02,CUST-0480,Customer_480,Corporate,East,Technology,Laptops & PCs,Technology - Laptops & PCs,907.7,2,0.05,1724.63,441.54,Standard Class
ORD-20249979,2025-09-17,CUST-0432,Customer_432,Corporate,North,Technology,Networking,Technology - Networking,740.06,1,0.3,518.04,43.79,Standard Class
ORD-20249980,2025-02-10,CUST-0202,Customer_202,Consumer,South,Furniture,Bookcases,Furniture - Bookcases,370.62,2,,741.24,51.72,Standard Class
ORD-20249981,2025-12-08,CUST-0365,Customer_365,Consumer,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,86.95,8,0.0,695.6,146.06,Second Class
ORD-20249982,2024-07-13,CUST-0234,Customer_234,Corporate,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,311.8,2,0.0,623.6,58.31,Standard Class
ORD-20249983,2025-09-18,CUST-0375,Customer_375,Consumer,South,Technology,Peripherals,Technology - Peripherals,359.59,1,0.0,359.59,109.08,Standard Class
ORD-20249984,2025-01-25,CUST-0389,Customer_389,Consumer,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,71.03,1,0.0,71.03,15.17,First Class
ORD-20249985,2024-11-05,CUST-0107,Customer_107,Home Office,South,Technology,Networking,Technology - Networking,559.87,2,0.0,1119.74,285.04,Second Class
ORD-20249986,2024-04-16,CUST-0367,Customer_367,Corporate,North,Technology,Peripherals,Technology - Peripherals,1131.34,2,0.15,1923.28,274.32,Standard Class
ORD-20249987,2024-06-29,CUST-0167,Customer_167,Consumer,East,Technology,Peripherals,Technology - Peripherals,496.94,1,0.0,496.94,126.5,Standard Class
ORD-20249988,2024-12-21,CUST-0250,Customer_250,Consumer,Central,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,82.27,4,0.0,329.08,75.86,Standard Class
ORD-20249989,2024-01-21,CUST-0352,Customer_352,Consumer,North,Technology,Peripherals,Technology - Peripherals,631.87,5,0.1,2843.41,504.87,Standard Class
ORD-20249990,2024-03-03,CUST-0437,Customer_437,Corporate,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,833.77,2,0.0,1667.54,90.61,Standard Class
ORD-20249991,2024-07-18,CUST-0758,Customer_758,Corporate,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,80.74,1,0.05,76.7,12.15,Standard Class
ORD-20249992,2025-08-13,CUST-0556,Customer_556,Consumer,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,118.05,8,0.0,944.4,186.53,Standard Class
ORD-20249993,2024-03-22,CUST-0207,Customer_207,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,91.76,1,0.0,91.76,22.65,Second Class
ORD-20249994,2025-03-19,CUST-0331,Customer_331,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,88.34,2,0.05,167.85,28.18,Standard Class
ORD-20249995,27/03/2024,CUST-0322,Customer_322,Corporate,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,155.68,1,0.0,155.68,35.16,Standard Class
ORD-20249996,2024-08-06,CUST-0439,Customer_439,Corporate,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,61.1,1,0.05,58.05,11.11,Standard Class
ORD-20249997,2025-10-13,CUST-0709,Customer_709,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,44.35,2,0.0,88.7,21.73,Standard Class
ORD-20249998,2025-06-09,CUST-0119,Customer_119,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,142.45,1,0.05,135.33,27.21,Standard Class
ORD-20249999,2024-08-29,CUST-0072,Customer_72,Corporate,South,Technology,Smartphones,Technology - Smartphones,864.78,1,0.3,605.35,46.19,Standard Class
ORD-20250000,2024-02-21,CUST-0645,Customer_645,Consumer,Central,Office Supplies,Desk Organization,Office Supplies - Desk Organization,20.91,2,0.0,41.82,9.63,Second Class
ORD-20250001,2024-12-07,CUST-0351,Customer_351,Home Office,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,263.64,1,0.05,250.46,13.68,Standard Class
ORD-20250002,2025-02-09,CUST-0760,Customer_760,Consumer,East,Furniture,Standing Desks,Furniture - Standing Desks,464.01,2,0.0,928.02,48.7,First Class
ORD-20250003,2025-11-28,CUST-0617,Customer_617,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,123.23,1,0.0,123.23,26.05,Standard Class
ORD-20250004,2024-05-13,CUST-0048,Customer_48,Home Office,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,85.14,2,0.0,170.28,39.1,Second Class
ORD-20250005,2024-11-20,CUST-0788,Customer_788,Consumer,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,102.2,3,0.1,275.94,38.62,Standard Class
ORD-20250006,2025-05-02,CUST-0003,Customer_3,Consumer,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,79.6,1,0.0,79.6,18.86,Standard Class
ORD-20250007,2025-09-11,CUST-0095,Customer_95,Corporate,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,148.81,2,0.0,297.62,65.96,Second Class
ORD-20250008,2024-04-13,CUST-0436,Customer_436,Consumer,South,Technology,Printers,Technology - Printers,1283.6,1,0.0,1283.6,393.68,Standard Class
ORD-20250009,2025-01-16,CUST-0033,Customer_33,Home Office,North,Technology,Smartphones,Technology - Smartphones,400.38,4,0.05,1521.44,342.47,Second Class
ORD-20250010,2024-08-14,CUST-0270,Customer_270,Home Office,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,143.93,2,,287.86,66.63,Standard Class
ORD-20250011,2024-08-15,CUST-0238,Customer_238,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,107.6,1,0.05,102.22,19.1,Standard Class
ORD-20250012,2025-01-12,CUST-0059,Customer_59,Consumer,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,34.59,2,0.2,55.34,4.74,Standard Class
ORD-20250013,09/05/2025,CUST-0413,Customer_413,Corporate,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,572.06,2,0.0,1144.12,91.38,Standard Class
ORD-20250014,2025-04-05,CUST-0487,Customer_487,Consumer,South,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,308.09,2,0.0,616.18,55.71,Standard Class
ORD-20250015,2025-06-29,CUST-0019,Customer_19,Corporate,South,Technology,Networking,Technology - Networking,389.93,1,0.0,389.93,119.02,First Class
ORD-20250016,2025-08-18,CUST-0242,Customer_242,Corporate,North,technology  ,Peripherals,Technology - Peripherals,1209.66,1,0.05,1149.18,269.32,Standard Class
ORD-20250017,2025-12-14,CUST-0329,Customer_329,Consumer,North,Furniture,Standing Desks,Furniture - Standing Desks,305.0,3,0.1,823.5,11.99,Standard Class
ORD-20250018,2025-03-02,CUST-0587,Customer_587,Consumer,West,Furniture,Standing Desks,Furniture - Standing Desks,289.49,1,0.1,260.54,8.72,Standard Class
ORD-20250019,2025-03-09,CUST-0446,Customer_446,Consumer,West,Technology,Peripherals,Technology - Peripherals,1182.03,1,0.15,1004.73,157.5,First Class
ORD-20250020,2024-11-12,CUST-0251,Customer_251,Home Office,South,Furniture,Bookcases,Furniture - Bookcases,724.29,1,0.0,724.29,79.47,Standard Class
ORD-20250021,2024-05-06,CUST-0127,Customer_127,Home Office,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,173.84,1,,147.76,-2.25,Standard Class
ORD-20250022,2025-03-01,CUST-0654,Customer_654,Consumer,South,Technology,Smartphones,Technology - Smartphones,490.62,4,0.1,1766.23,390.12,Second Class
ORD-20250023,2024-01-23,CUST-0046,Customer_46,Consumer,North,Furniture,Bookcases,Furniture - Bookcases,590.35,1,0.0,590.35,37.37,Standard Class
ORD-20250024,2025-10-04,CUST-0157,Customer_157,Consumer,Central,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,106.58,2,0.1,191.84,30.6,Standard Class
ORD-20250025,2024-02-13,CUST-0293,Customer_293,Consumer,North,technology  ,Smartphones,Technology - Smartphones,1130.25,1,0.1,1017.23,213.52,First Class
ORD-20250026,2025-07-15,CUST-0114,Customer_114,Home Office,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,45.28,1,0.1,40.75,6.75,Standard Class
ORD-20250027,2024-11-09,CUST-0701,Customer_701,Consumer,South,Technology,Peripherals,Technology - Peripherals,1255.16,2,0.05,2384.8,518.08,Standard Class
ORD-20250028,2025-03-25,CUST-0377,Customer_377,Corporate,North,Technology,Smartphones,Technology - Smartphones,1284.49,2,0.1,2312.08,404.79,Standard Class
ORD-20250029,2024-07-30,CUST-0661,Customer_661,Consumer,North,Technology,Printers,Technology - Printers,554.04,1,0.0,554.04,161.78,First Class
ORD-20250030,2025-02-20,CUST-0131,Customer_131,Home Office,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,163.33,1,0.1,147.0,21.61,Second Class
ORD-20250031,2024-02-05,CUST-0632,Customer_632,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,101.76,2,0.0,203.52,43.28,Standard Class
ORD-20250032,2024-11-25,CUST-0740,Customer_740,Corporate,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,110.82,2,0.0,221.64,53.23,Standard Class
ORD-20250033,2025-05-15,CUST-0586,Customer_586,Corporate,South,Furniture,Bookcases,Furniture - Bookcases,162.79,1,0.0,162.79,12.35,Standard Class
ORD-20250034,2025-12-21,CUST-0492,Customer_492,Consumer,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,97.6,2,0.2,156.16,-9.65,Standard Class
ORD-20250035,2025-10-09,CUST-0274,Customer_274,Home Office,West,Technology,Laptops & PCs,Technology - Laptops & PCs,811.89,1,0.1,730.7,165.0,First Class
ORD-20250036,2024-04-28,CUST-0348,Customer_348,Consumer,Central,technology  ,Peripherals,Technology - Peripherals,347.79,2,0.15,591.24,113.28,Standard Class
ORD-20250037,2024-09-04,CUST-0276,Customer_276,Corporate,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,133.82,2,0.0,267.64,58.14,Standard Class
ORD-20250038,2025-01-26,CUST-0143,Customer_143,Consumer,East,Technology,Peripherals,Technology - Peripherals,287.52,1,0.05,273.14,63.74,Standard Class
ORD-20250039,2024-06-19,CUST-0283,Customer_283,Home Office,West,Technology,Peripherals,Technology - Peripherals,333.17,1,0.15,283.19,42.82,Standard Class
ORD-20250040,2024-10-13,CUST-0732,Customer_732,Consumer,North,Technology,Laptops & PCs,Technology - Laptops & PCs,656.86,4,0.05,2496.07,536.83,Standard Class
ORD-20250041,2024-09-09,CUST-0113,Customer_113,Consumer,South,Furniture,Standing Desks,Furniture - Standing Desks,372.12,2,0.0,744.24,61.8,First Class
ORD-20250042,2024-09-24,CUST-0702,Customer_702,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,165.1,1,0.0,165.1,37.17,Second Class
ORD-20250043,2024-05-29,CUST-0156,Customer_156,Home Office,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,48.35,4,0.0,193.4,44.12,Standard Class
ORD-20250044,2025-05-18,CUST-0219,Customer_219,Consumer,Central,Technology,Peripherals,Technology - Peripherals,1287.31,1,0.2,1029.85,143.87,Standard Class
ORD-20250045,2024-08-11,CUST-0036,Customer_36,Consumer,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,131.31,1,0.1,118.18,15.08,Second Class
ORD-20250046,2024-07-23,CUST-0632,Customer_632,Consumer,West,Technology,Networking,Technology - Networking,866.36,1,0.0,866.36,242.9,Standard Class
ORD-20250047,2024-05-11,CUST-0222,Customer_222,Home Office,North,Technology,Printers,Technology - Printers,380.9,5,0.0,1904.5,537.07,Standard Class
ORD-20250048,2025-01-29,CUST-0607,Customer_607,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,125.37,1,0.15,106.56,13.31,Standard Class
ORD-20250049,2024-10-18,CUST-0252,Customer_252,Home Office,Central,office supplies  ,Binders & Storage,Office Supplies - Binders & Storage,29.08,4,0.15,98.87,11.66,Standard Class
ORD-20250050,2024-08-23,CUST-0357,Customer_357,Consumer,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,172.15,8,0.0,1377.2,291.03,Second Class
ORD-20250051,2024-09-23,CUST-0570,Customer_570,Corporate,East,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,131.05,1,0.15,111.39,10.49,Second Class
ORD-20250052,2024-10-05,CUST-0153,Customer_153,Corporate,West,Furniture,Standing Desks,Furniture - Standing Desks,187.13,4,0.0,748.52,53.65,Same Day
ORD-20250053,2024-03-20,CUST-0538,Customer_538,Consumer,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,106.38,1,0.0,106.38,22.3,Standard Class
ORD-20250054,2024-11-06,CUST-0523,Customer_523,Consumer,South,Technology,Peripherals,Technology - Peripherals,222.24,2,0.05,422.26,99.19,Standard Class
ORD-20250055,2025-05-16,CUST-0079,Customer_79,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,34.07,1,0.15,28.96,3.34,First Class
ORD-20250056,2025-12-13,CUST-0711,Customer_711,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,244.41,1,0.0,244.41,22.12,Second Class
ORD-20250057,2024-03-10,CUST-0045,Customer_45,Consumer,Central,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,133.34,2,0.1,240.01,37.74,Second Class
ORD-20250058,2025-03-26,CUST-0038,Customer_38,Home Office,South,Technology,Laptops & PCs,Technology - Laptops & PCs,1250.32,3,0.05,3563.41,969.58,Second Class
ORD-20250059,2024-10-09,CUST-0619,Customer_619,Corporate,West,Technology,Printers,Technology - Printers,502.49,3,0.0,1507.47,452.23,Standard Class
ORD-20250060,2025-10-03,CUST-0213,Customer_213,Consumer,West,Technology,Networking,Technology - Networking,497.98,3,0.15,1269.85,244.64,Standard Class
ORD-20250061,2025-05-13,CUST-0199,Customer_199,Consumer,Central,Technology,Printers,Technology - Printers,229.97,4,0.3,643.92,42.29,Standard Class
ORD-20250062,2024-11-26,CUST-0483,Customer_483,Consumer,Central,Technology,Printers,Technology - Printers,394.17,1,0.0,394.17,111.47,Second Class
ORD-20250063,2024-02-26,CUST-0721,Customer_721,Home Office,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,168.55,3,0.1,455.09,66.0,Second Class
ORD-20250064,2024-06-23,CUST-0560,Customer_560,Home Office,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,164.41,1,0.0,164.41,10.9,Standard Class
ORD-20250065,2024-12-23,CUST-0283,Customer_283,Home Office,West,Furniture,Bookcases,Furniture - Bookcases,331.96,1,0.0,331.96,26.41,Second Class
ORD-20250066,2024-04-28,CUST-0669,Customer_669,Consumer,East,Technology,Networking,Technology - Networking,85.63,2,0.2,137.01,16.92,Standard Class
ORD-20250067,2025-05-05,CUST-0825,Customer_825,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,115.73,1,0.1,104.16,15.57,Standard Class
ORD-20250068,2024-08-31,CUST-0632,Customer_632,Consumer,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,151.43,1,0.0,151.43,31.56,Second Class
ORD-20250069,2024-12-17,CUST-0278,Customer_278,Consumer,South,Technology,Networking,Technology - Networking,920.65,3,0.05,2623.85,612.93,First Class
ORD-20250070,2024-05-15,CUST-0007,Customer_7,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,84.77,3,0.0,254.31,58.23,Standard Class
ORD-20250071,2024-08-29,CUST-0141,Customer_141,Consumer,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,130.0,1,0.0,130.0,24.81,Standard Class
ORD-20250072,2024-05-15,CUST-0589,Customer_589,Consumer,Central,Technology,Printers,Technology - Printers,497.63,1,,497.63,152.65,Standard Class
ORD-20250073,2025-06-26,CUST-0060,Customer_60,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,121.85,1,0.3,85.29,-0.17,First Class
ORD-20250074,2025-06-14,CUST-0732,Customer_732,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,13.85,1,0.0,13.85,3.23,Standard Class
ORD-20250075,2025-01-02,CUST-0605,Customer_605,Consumer,West,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,170.34,1,0.05,161.82,25.33,First Class
ORD-20250076,2024-11-30,CUST-0394,Customer_394,Consumer,East,Technology,Printers,Technology - Printers,737.53,1,0.0,737.53,210.35,Standard Class
ORD-20250077,2024-10-03,CUST-0760,Customer_760,Consumer,East,Technology,Peripherals,Technology - Peripherals,624.65,3,0.0,1873.95,568.87,First Class
ORD-20250078,2024-11-10,CUST-0680,Customer_680,Consumer,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,95.64,2,0.0,191.28,44.43,First Class
ORD-20250079,2025-05-26,CUST-0497,Customer_497,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,146.74,1,0.2,117.39,11.17,Standard Class
ORD-20250080,2025-05-24,CUST-0382,Customer_382,Corporate,West,Technology,Laptops & PCs,Technology - Laptops & PCs,84.63,3,0.1,228.5,40.82,Standard Class
ORD-20250081,2024-06-17,CUST-0784,Customer_784,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,98.13,1,0.0,98.13,21.19,First Class
ORD-20250082,2025-03-14,CUST-0486,Customer_486,Consumer,East,Technology,Printers,Technology - Printers,964.77,2,0.0,1929.54,546.5,Same Day
ORD-20250083,2025-07-08,CUST-0417,Customer_417,Corporate,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,27.14,1,0.0,27.14,5.87,Standard Class
ORD-20250084,2024-09-11,CUST-0809,Customer_809,Corporate,West,Furniture,Bookcases,Furniture - Bookcases,160.03,3,0.0,480.09,42.81,Standard Class
ORD-20250085,2024-12-26,CUST-0417,Customer_417,Corporate,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,82.84,2,0.1,149.11,21.18,Standard Class
ORD-20250086,2025-11-20,CUST-0385,Customer_385,Consumer,East,Technology,Peripherals,Technology - Peripherals,804.49,2,0.0,1608.98,431.55,First Class
ORD-20250087,2025-01-17,CUST-0120,Customer_120,Consumer,East,Technology,Laptops & PCs,Technology - Laptops & PCs,762.0,4,0.0,3048.0,843.42,Standard Class
ORD-20250088,2024-09-23,CUST-0734,Customer_734,Home Office,West,Furniture,Bookcases,Furniture - Bookcases,360.84,1,0.2,288.67,-12.49,Standard Class
ORD-20250089,2024-02-19,CUST-0138,Customer_138,Corporate,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,71.55,1,0.0,71.55,14.25,Standard Class
ORD-20250090,2025-08-11,CUST-0309,Customer_309,Consumer,South,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,175.2,2,0.05,332.88,53.95,Standard Class
ORD-20250091,2024-04-08,CUST-0299,Customer_299,Consumer,South,Technology,Peripherals,Technology - Peripherals,855.91,1,0.05,813.11,210.82,Standard Class
ORD-20250092,2024-10-30,CUST-0762,Customer_762,Consumer,South,Technology,Peripherals,Technology - Peripherals,780.98,2,0.1,1405.76,264.93,First Class
